Image,Xmin,Ymin,Xmax,Ymax
dbdcbffe0e36,0.150430,0.209023,0.841758,0.748008
dbe0a8b3683e,0.115273,0.197305,0.900352,0.748008
dbe23de8b479,0.115273,0.224648,0.880820,0.806602
dbe2b970f305,0.056680,0.177773,0.935508,0.748008
dbe4d9367d4b,0.130898,0.205117,0.837852,0.783164
dbe56161318a,0.111367,0.236367,0.892539,0.744102
dbe66de5361c,0.091836,0.212930,0.908164,0.712852
dbe6ab7dedd3,0.091836,0.162148,0.915977,0.861289
dbe7b636ccc0,0.251992,0.287148,0.869102,0.755820
dbe7e4347b40,0.060586,0.173867,0.931602,0.790977
dbe8a242bb89,0.095742,0.130898,0.919883,0.841758
dbeccaa92f71,0.099648,0.197305,0.857383,0.798789
dbeeb476a341,0.103555,0.189492,0.876914,0.845664
dbf204dfb73f,0.158242,0.201211,0.833945,0.720664
dbfa29134a57,0.115273,0.169961,0.927695,0.787070
dbfcf762d96a,0.095742,0.251992,0.892539,0.845664
dbfecce88bf8,0.091836,0.185586,0.962852,0.775352
dc008f1296e6,0.080117,0.126992,0.865195,0.771445
dc048dccf9e5,0.095742,0.193398,0.892539,0.790977
dc049f5bdd1e,0.107461,0.236367,0.880820,0.759727
dc04ecf71d6e,0.044961,0.177773,0.912070,0.806602
dc05bbf6deb7,0.107461,0.177773,0.861289,0.716758
dc062021977e,0.084023,0.212930,0.943320,0.775352
dc09f850047b,0.095742,0.193398,0.900352,0.748008
dc0b33266f9e,0.130898,0.232461,0.880820,0.736289
dc0f6402d6fd,0.119180,0.146523,0.962852,0.798789
dc136805126e,0.115273,0.177773,0.853477,0.814414
dc170ff3ce26,0.080117,0.173867,0.896445,0.818320
dc1ad6137812,0.158242,0.228555,0.896445,0.728477
dc1bf587a261,0.068398,0.259805,0.900352,0.771445
dc1ed1b1c901,0.041055,0.185586,0.978477,0.869102
dc2581640418,0.084023,0.134805,0.892539,0.798789
dc2652ed12c9,0.123086,0.244180,0.908164,0.790977
dc26877c087e,0.111367,0.185586,0.904258,0.790977
dc273de9176f,0.076211,0.220742,0.873008,0.790977
dc28cc97e40e,0.154336,0.220742,0.857383,0.806602
dc2c52e932c9,0.099648,0.142617,0.915977,0.814414
dc2c762b2fb7,0.158242,0.248086,0.884727,0.826133
dc2e70963c7d,0.111367,0.279336,0.892539,0.826133
dc2f97780af2,0.134805,0.177773,0.892539,0.869102
dc2fda1a1ffe,0.099648,0.197305,0.892539,0.705039
dc333b0e198f,0.068398,0.080117,0.935508,0.904258
dc38732fd584,0.029336,0.197305,0.962852,0.732383
dc3a9f98820c,0.052773,0.169961,0.951133,0.861289
dc3de3be84b3,0.123086,0.248086,0.837852,0.755820
dc416ae837ef,0.052773,0.345742,0.947227,0.892539
dc4185e21da2,0.115273,0.162148,0.845664,0.755820
dc45ad6ef28c,0.197305,0.291055,0.888633,0.822227
dc45f5be51ea,0.080117,0.177773,0.939414,0.798789
dc461eb6e5e5,0.041055,0.150430,0.896445,0.841758
dc46a9ca00cb,0.103555,0.177773,0.880820,0.798789
dc47060349e8,0.087930,0.158242,0.888633,0.849570
dc47aa72a006,0.091836,0.212930,0.888633,0.830039
dc491740c754,0.068398,0.084023,0.958945,0.861289
dc4c911e3647,0.119180,0.181680,0.892539,0.787070
dc4d88de6cf0,0.087930,0.111367,0.927695,0.841758
dc504d8cbed1,0.115273,0.185586,0.892539,0.767539
dc52257ca1d9,0.048867,0.138711,0.931602,0.830039
dc52ed1c90dc,0.138711,0.166055,0.826133,0.744102
dc5478a0a22a,0.119180,0.216836,0.865195,0.798789
dc54c9bd26d6,0.142617,0.220742,0.888633,0.744102
dc559868cb21,0.111367,0.212930,0.869102,0.724570
dc5697e0e075,0.001992,0.150430,0.974570,0.880820
dc584bf5f3e0,0.146523,0.298867,0.869102,0.826133
dc59cae10ec6,0.087930,0.255898,0.861289,0.818320
dc5a2238e3a7,0.103555,0.146523,0.955039,0.873008
dc5dd3f910e2,0.052773,0.173867,0.966758,0.849570
dc63b7f908a0,0.095742,0.146523,0.896445,0.650352
dc65a6492190,0.111367,0.134805,0.912070,0.755820
dc678fd3ea0c,0.146523,0.216836,0.818320,0.755820
dc68fad199ba,0.154336,0.294961,0.873008,0.779258
dc6b6832f06d,0.087930,0.150430,0.904258,0.767539
dc6b9094f4ee,0.126992,0.173867,0.830039,0.705039
dc700795bc85,0.099648,0.115273,0.923789,0.755820
dc70876332f5,0.162148,0.232461,0.830039,0.724570
dc7113b8d26c,0.107461,0.197305,0.888633,0.869102
dc7137cf1f7f,0.126992,0.236367,0.915977,0.802695
dc725e0034b9,0.138711,0.275430,0.865195,0.814414
dc7b6c76a5df,0.103555,0.228555,0.919883,0.775352
dc7e3d64d53f,0.154336,0.259805,0.861289,0.740195
dc7feed1f64d,0.072305,0.095742,0.912070,0.849570
dc80cefd35f4,0.111367,0.236367,0.919883,0.806602
dc8100f56009,0.205117,0.255898,0.806602,0.763633
dc81df346510,0.150430,0.283242,0.873008,0.849570
dc81fba8aef9,0.115273,0.197305,0.908164,0.810508
dc85951e71b7,0.142617,0.263711,0.876914,0.810508
dc870b1bda65,0.076211,0.013711,0.888633,0.665977
dc87bdc3ee98,0.154336,0.306680,0.826133,0.767539
dc883d210045,0.107461,0.212930,0.904258,0.841758
dc8b4c2a324c,0.091836,0.181680,0.892539,0.814414
dc8c1e8b9e7b,0.154336,0.275430,0.853477,0.779258
dc8f64fbc1b8,0.181680,0.314492,0.849570,0.841758
dc9000fc9a1b,0.126992,0.216836,0.865195,0.771445
dc94640bbd81,0.103555,0.209023,0.861289,0.779258
dc97d87bd4fa,0.169961,0.263711,0.880820,0.775352
dc97e5f3cc0c,0.154336,0.173867,0.876914,0.763633
dc98e6fccb26,0.119180,0.185586,0.892539,0.759727
dc9a62a33941,0.076211,0.189492,0.900352,0.763633
dc9a6d22912e,0.162148,0.216836,0.861289,0.740195
dc9ea11c4500,0.142617,0.189492,0.876914,0.783164
dca0fffe80cd,0.150430,0.212930,0.869102,0.728477
dca76ab2876d,0.084023,0.209023,0.939414,0.802695
dca87494abfc,0.052773,0.162148,0.931602,0.861289
dcaf00da40e8,0.130898,0.197305,0.904258,0.802695
dcb06660b65f,0.107461,0.334023,0.947227,0.841758
dcb1ba580824,0.123086,0.240273,0.876914,0.767539
dcb6a6dd1e24,0.095742,0.240273,0.919883,0.787070
dcbae3836546,0.150430,0.236367,0.876914,0.798789
dcbae5a59cea,0.126992,0.201211,0.900352,0.751914
dcbd3fb6ee61,0.123086,0.162148,0.900352,0.732383
dcbfbb4352a1,0.111367,0.181680,0.908164,0.806602
dcc01e3b82a8,0.181680,0.248086,0.876914,0.783164
dcc2d06de1d4,0.209023,0.275430,0.865195,0.744102
dcc439b90fba,0.138711,0.173867,0.915977,0.759727
dcc5d38f2c46,0.056680,0.201211,0.919883,0.779258
dcc606c87f51,0.099648,0.271523,0.884727,0.873008
dcc62e8887a7,0.173867,0.251992,0.830039,0.732383
dcc7530bdb74,0.076211,0.126992,0.955039,0.787070
dcc849cc25f8,0.087930,0.181680,0.873008,0.798789
dcc86febc97f,0.138711,0.255898,0.912070,0.818320
dccaf66466db,0.126992,0.193398,0.900352,0.876914
dccd32e37fd9,0.146523,0.220742,0.880820,0.681602
dccde99a175d,0.095742,0.263711,0.861289,0.912070
dcd07161c405,0.228555,0.255898,0.869102,0.736289
dcd0e3170f31,0.072305,0.138711,0.923789,0.826133
dcd843d1c560,0.115273,0.201211,0.904258,0.724570
dce2084beb94,0.158242,0.345742,0.833945,0.841758
dce34a071255,0.091836,0.173867,0.861289,0.794883
dce5753720cf,0.123086,0.248086,0.912070,0.857383
dce69c93deaf,0.146523,0.181680,0.892539,0.790977
dce981c2ef18,0.126992,0.244180,0.869102,0.771445
dce9a6f6d0db,0.119180,0.205117,0.837852,0.830039
dcf5d91f457f,0.169961,0.142617,0.869102,0.759727
dcf74f35709b,0.138711,0.240273,0.876914,0.814414
dcf94483dc7c,0.115273,0.271523,0.931602,0.779258
dcf95857122d,0.134805,0.271523,0.822227,0.818320
dcfa531177a5,0.150430,0.181680,0.861289,0.767539
dcfafd12a1e5,0.162148,0.291055,0.869102,0.880820
dd05823f8f6f,0.123086,0.205117,0.908164,0.748008
dd076a9adc04,0.142617,0.271523,0.810508,0.814414
dd0ac3f19a6f,0.103555,0.173867,0.892539,0.697227
dd0e6e2b258f,0.169961,0.216836,0.845664,0.736289
dd14e09116b2,0.095742,0.173867,0.876914,0.810508
dd1717432294,0.115273,0.294961,0.845664,0.810508
dd1767030f44,0.041055,0.068398,0.955039,0.837852
dd1a725d2fe7,0.115273,0.228555,0.919883,0.779258
dd21ec8e2448,0.072305,0.248086,0.923789,0.826133
dd2612b65241,0.130898,0.150430,0.861289,0.833945
dd2a856b8a3c,0.064492,0.126992,0.849570,0.755820
dd2ce292a7ac,0.134805,0.197305,0.927695,0.755820
dd31975b3250,0.056680,0.169961,0.908164,0.787070
dd323d204bb5,0.119180,0.232461,0.876914,0.755820
dd32b2aaa55f,0.185586,0.244180,0.837852,0.779258
dd3472287cb6,0.052773,0.162148,0.927695,0.790977
dd38d2be7105,0.091836,0.173867,0.912070,0.810508
dd3b449f3e81,0.052773,0.193398,0.923789,0.783164
dd3b5b3fd715,0.142617,0.189492,0.923789,0.775352
dd3ba71bdc27,0.115273,0.205117,0.880820,0.837852
dd3c12a9d9e2,0.259805,0.318398,0.748008,0.580039
dd3d50daf296,0.084023,0.146523,0.892539,0.783164
dd3ed5885f13,0.087930,0.193398,0.912070,0.771445
dd42d4b84edf,0.123086,0.193398,0.896445,0.802695
dd43337a21a0,0.115273,0.123086,0.912070,0.826133
dd4669e72349,0.193398,0.283242,0.822227,0.728477
dd47da227099,0.103555,0.107461,0.912070,0.833945
dd49ca2b5c87,0.201211,0.283242,0.798789,0.763633
dd4a5569105a,0.173867,0.263711,0.837852,0.787070
dd4b3447c173,0.087930,0.244180,0.826133,0.814414
dd4d85037600,0.119180,0.322305,0.876914,0.912070
dd4eee1d5413,0.126992,0.154336,0.876914,0.830039
dd4eff110e31,0.126992,0.216836,0.904258,0.771445
dd53745e18f5,0.201211,0.209023,0.814414,0.736289
dd578b150676,0.154336,0.306680,0.876914,0.935508
dd58b5021db6,0.076211,0.228555,0.915977,0.822227
dd5a945c4741,0.158242,0.154336,0.873008,0.744102
dd5ab9955037,0.279336,0.298867,0.619102,0.533164
dd5bc8b657d3,0.162148,0.177773,0.826133,0.779258
dd5d143c653b,0.087930,0.212930,0.966758,0.802695
dd5e9d065b43,0.099648,0.209023,0.908164,0.873008
dd5ec8a43eea,0.224648,0.271523,0.798789,0.705039
dd610bd289d0,0.107461,0.216836,0.884727,0.744102
dd6464c4b6c6,0.130898,0.185586,0.880820,0.826133
dd6579ad437e,0.123086,0.216836,0.888633,0.849570
dd6e1ef48c5e,0.080117,0.248086,0.927695,0.744102
dd70acad57d2,0.107461,0.107461,0.927695,0.779258
dd70aeef1dcd,0.037148,0.123086,0.931602,0.826133
dd73d0581660,0.080117,0.177773,0.900352,0.755820
dd74edd32ca9,0.052773,0.181680,0.962852,0.873008
dd7e45dd671b,0.084023,0.201211,0.927695,0.790977
dd85f1171ace,0.037148,0.181680,0.919883,0.908164
dd89f16bdac5,0.072305,0.166055,0.869102,0.802695
dd8bd3fbcb78,0.080117,0.236367,0.888633,0.822227
dd9006825709,0.197305,0.337930,0.865195,0.861289
dd90ccd17560,0.095742,0.255898,0.923789,0.806602
dd9427c18ff4,0.119180,0.068398,0.908164,0.810508
dd94fd397e87,0.123086,0.197305,0.818320,0.837852
dd956a21fefa,0.095742,0.181680,0.865195,0.775352
dd9de5b9534d,0.091836,0.193398,0.876914,0.818320
dda124d69e7c,0.123086,0.201211,0.841758,0.787070
dda19f077ae3,0.138711,0.228555,0.873008,0.833945
dda426049643,0.158242,0.220742,0.904258,0.775352
dda502e6637b,0.205117,0.220742,0.853477,0.759727
dda55be89f0c,0.107461,0.107461,0.927695,0.708945
dda6036a04e1,0.107461,0.197305,0.915977,0.822227
ddaaa839869f,0.033242,0.041055,0.986289,0.748008
ddaaf42c0517,0.126992,0.291055,0.857383,0.759727
ddae05498dec,0.087930,0.158242,0.919883,0.841758
ddb50d26b254,0.076211,0.201211,0.915977,0.794883
ddb6a82ece2c,0.158242,0.271523,0.861289,0.790977
ddb95fb55036,0.138711,0.189492,0.873008,0.790977
ddba5892233c,0.091836,0.076211,0.915977,0.837852
ddbcac4f3123,0.064492,0.150430,0.884727,0.833945
ddbcb587a03b,0.146523,0.205117,0.880820,0.814414
ddbd3317da99,0.173867,0.244180,0.857383,0.779258
ddbe3154bf76,0.123086,0.294961,0.978477,0.833945
ddc04a05a3eb,0.091836,0.197305,0.931602,0.779258
ddc1a11dd768,0.072305,0.150430,0.904258,0.787070
ddc5debc3373,0.103555,0.201211,0.884727,0.767539
ddc8dc619326,0.193398,0.220742,0.802695,0.748008
ddcc0cfe6129,0.138711,0.212930,0.892539,0.748008
ddcca9e49861,0.173867,0.201211,0.830039,0.716758
ddcdf02b5c97,0.142617,0.146523,0.869102,0.775352
ddd422989eb8,0.099648,0.177773,0.923789,0.822227
ddd42ee19d72,0.076211,0.189492,0.857383,0.892539
ddd65edc146a,0.130898,0.228555,0.869102,0.802695
ddd8f90af444,0.150430,0.166055,0.869102,0.736289
ddda375cef19,0.021523,0.201211,0.939414,0.853477
dddae11c08ab,0.068398,0.123086,0.892539,0.763633
dddb6ea89d3d,0.248086,0.341836,0.751914,0.732383
dddc637dff25,0.048867,0.193398,0.857383,0.810508
ddde44b229ed,0.060586,0.251992,0.876914,0.787070
dde49d256986,0.115273,0.173867,0.892539,0.814414
dde709c97160,0.115273,0.244180,0.884727,0.771445
dde73f81908b,0.150430,0.322305,0.896445,0.787070
dde7e658b054,0.134805,0.228555,0.888633,0.755820
dded5347b265,0.134805,0.314492,0.876914,0.818320
ddeee1724646,0.138711,0.216836,0.884727,0.810508
ddf0404f82ae,0.076211,0.205117,0.873008,0.740195
ddf13c007b82,0.076211,0.123086,0.888633,0.826133
ddf1b9f2b035,0.091836,0.185586,0.939414,0.775352
ddf2551b0a2b,0.126992,0.224648,0.869102,0.857383
ddf4266d4f70,0.115273,0.146523,0.892539,0.822227
ddf43d53db7e,0.240273,0.294961,0.833945,0.751914
ddf92ef0a382,0.087930,0.224648,0.908164,0.790977
ddfa81935e11,0.068398,0.076211,0.849570,0.810508
ddfd052fc40d,0.087930,0.259805,0.927695,0.783164
ddfe15af4d29,0.111367,0.197305,0.912070,0.869102
ddfe217f1c66,0.095742,0.173867,0.943320,0.810508
de02e262d081,0.209023,0.287148,0.830039,0.775352
de0343b9d552,0.142617,0.158242,0.857383,0.716758
de03475ae4a7,0.130898,0.126992,0.861289,0.720664
de03d0709bcb,0.130898,0.275430,0.853477,0.833945
de0a5681973c,0.115273,0.181680,0.861289,0.806602
de0a7b1a81af,0.064492,0.154336,0.927695,0.818320
de0aa9656c52,0.044961,0.060586,0.966758,0.865195
de0d96e5bad5,0.162148,0.142617,0.900352,0.798789
de156ac253e2,0.138711,0.154336,0.896445,0.767539
de1690a3b7de,0.126992,0.216836,0.873008,0.888633
de17a0878f5c,0.060586,0.154336,0.943320,0.806602
de18ffae0511,0.119180,0.193398,0.896445,0.740195
de19502c38f9,0.103555,0.224648,0.865195,0.790977
de1b01d481c9,0.119180,0.255898,0.876914,0.822227
de1bace74640,0.084023,0.087930,0.931602,0.751914
de1c70a0b3bf,0.076211,0.162148,0.939414,0.818320
de1d232bb3cc,0.224648,0.310586,0.853477,0.798789
de1ec6b98bc3,0.119180,0.209023,0.935508,0.826133
de22c7bced09,0.076211,0.138711,0.912070,0.794883
de243fa6adfd,0.162148,0.224648,0.833945,0.830039
de2edfc6b8d4,0.072305,0.193398,0.915977,0.857383
de30711158b9,0.099648,0.189492,0.908164,0.763633
de344e42578a,0.091836,0.259805,0.892539,0.779258
de36701b58c9,0.041055,0.115273,0.915977,0.845664
de37ba1db4fa,0.064492,0.259805,0.880820,0.798789
de37ca8947d2,0.064492,0.169961,0.935508,0.849570
de395e8d7a18,0.126992,0.216836,0.919883,0.798789
de3ce0ab8091,0.134805,0.232461,0.923789,0.771445
de3e41af11c0,0.209023,0.271523,0.798789,0.732383
de407dca416e,0.033242,0.205117,0.966758,0.798789
de42c737757d,0.123086,0.209023,0.841758,0.837852
de42f1ff5b5a,0.103555,0.146523,0.884727,0.802695
de43766064fa,0.138711,0.205117,0.888633,0.763633
de44760e7ed8,0.111367,0.228555,0.865195,0.759727
de4487296e0a,0.056680,0.146523,0.927695,0.728477
de467e141848,0.173867,0.209023,0.880820,0.759727
de4f96d23e80,0.095742,0.173867,0.896445,0.790977
de515c437a0a,0.111367,0.162148,0.861289,0.783164
de51d4880597,0.177773,0.212930,0.908164,0.802695
de53371aadc9,0.130898,0.209023,0.892539,0.736289
de56059d17bc,0.052773,0.154336,0.947227,0.888633
de5953d24d11,0.056680,0.111367,0.935508,0.892539
de5b1bb29b17,0.146523,0.232461,0.845664,0.814414
de5ce07a957f,0.142617,0.142617,0.865195,0.810508
de5d4e82c024,0.162148,0.330117,0.861289,0.744102
de5d9c66e014,0.177773,0.146523,0.915977,0.767539
de5da4df3044,0.037148,0.134805,0.947227,0.763633
de604a500df1,0.099648,0.236367,0.915977,0.837852
de63632fe0ff,0.134805,0.205117,0.900352,0.759727
de65dec72d4e,0.115273,0.169961,0.884727,0.763633
de679d4ed42e,0.130898,0.173867,0.849570,0.728477
de68aaf5b799,0.087930,0.240273,0.876914,0.814414
de68d69fcca2,0.107461,0.177773,0.915977,0.783164
de6949a32388,0.138711,0.294961,0.884727,0.798789
de697100638c,0.111367,0.220742,0.865195,0.814414
de697632da5e,0.166055,0.212930,0.869102,0.783164
de6a21d5d12c,0.080117,0.169961,0.943320,0.837852
de6af98d9456,0.142617,0.236367,0.919883,0.748008
de6b5997e8ba,0.126992,0.150430,0.880820,0.876914
de6f199888b5,0.158242,0.228555,0.810508,0.763633
de708212928d,0.107461,0.205117,0.904258,0.794883
de7159a69cbc,0.060586,0.134805,0.958945,0.744102
de722385b324,0.138711,0.228555,0.853477,0.763633
de74593db1b5,0.115273,0.193398,0.896445,0.873008
de7b5ac0c189,0.084023,0.259805,0.935508,0.892539
de7b7ed4399e,0.154336,0.275430,0.892539,0.845664
de825329e1ff,0.068398,0.177773,0.912070,0.849570
de834e32ecd8,0.123086,0.216836,0.876914,0.779258
de8444b848ef,0.126992,0.236367,0.880820,0.826133
de8867afca85,0.130898,0.197305,0.884727,0.763633
de886be5cbf0,0.189492,0.279336,0.810508,0.724570
de8a0165bf37,0.138711,0.216836,0.888633,0.845664
de8d4545efbb,0.115273,0.251992,0.896445,0.775352
de9265e8ddea,0.111367,0.162148,0.845664,0.771445
de941c0a95a6,0.126992,0.220742,0.888633,0.802695
de9928d3cf63,0.072305,0.224648,0.927695,0.798789
de9bca8c00c3,0.146523,0.209023,0.884727,0.845664
de9d5affa30c,0.103555,0.232461,0.919883,0.802695
de9fa472b86e,0.107461,0.158242,0.861289,0.900352
dea5c993bd81,0.162148,0.275430,0.908164,0.826133
dea64e41b7c7,0.154336,0.291055,0.919883,0.845664
dea69f11d196,0.041055,0.095742,0.970664,0.794883
dea7837a29d1,0.091836,0.146523,0.915977,0.783164
deacac878506,0.126992,0.240273,0.900352,0.814414
deacd3311621,0.091836,0.228555,0.880820,0.775352
deb42758c72d,0.142617,0.216836,0.888633,0.736289
deb684b618fe,0.181680,0.248086,0.873008,0.732383
deb721b6907e,0.123086,0.119180,0.892539,0.830039
deb82a008174,0.107461,0.205117,0.935508,0.818320
deb8ce039b07,0.111367,0.232461,0.884727,0.810508
deb8de32c90f,0.056680,0.130898,0.970664,0.790977
debe9cff632f,0.111367,0.197305,0.908164,0.802695
debf86d29d9e,0.130898,0.169961,0.888633,0.728477
dec1063d70fd,0.158242,0.216836,0.822227,0.806602
dec3b80a515e,0.123086,0.275430,0.892539,0.794883
dec55b7135a3,0.107461,0.224648,0.861289,0.763633
dec644aa985c,0.095742,0.197305,0.888633,0.806602
dec83c4d5428,0.169961,0.193398,0.841758,0.708945
dec8401acb4f,0.111367,0.181680,0.912070,0.779258
decba818b47d,0.166055,0.142617,0.892539,0.732383
decc1123c32e,0.080117,0.084023,0.861289,0.689414
ded1966ecadd,0.197305,0.275430,0.849570,0.802695
ded2cf355e57,0.111367,0.228555,0.876914,0.841758
ded3ea529c2e,0.087930,0.236367,0.915977,0.802695
ded464a901a8,0.154336,0.236367,0.857383,0.755820
ded4f6461743,0.115273,0.197305,0.869102,0.794883
ded66dacd815,0.017617,0.048867,0.962852,0.884727
ded886f4bd30,0.134805,0.244180,0.822227,0.775352
ded8a690bbb8,0.060586,0.158242,0.943320,0.775352
ded8bb217666,0.076211,0.123086,0.943320,0.806602
dedb76bb957b,0.119180,0.162148,0.908164,0.763633
dee0adbba962,0.209023,0.248086,0.826133,0.744102
dee3ec74d58c,0.154336,0.091836,0.892539,0.908164
dee92a569819,0.154336,0.255898,0.876914,0.771445
deea27f7a765,0.431680,0.572305,0.568320,0.626914
def376eef4c9,0.091836,0.263711,0.923789,0.845664
def3a4328fb2,0.130898,0.185586,0.869102,0.779258
def449ee1830,0.068398,0.209023,0.935508,0.837852
def6d556507c,0.095742,0.162148,0.931602,0.775352
def6fc0a6376,0.158242,0.283242,0.783164,0.638633
defb14c7084e,0.197305,0.271523,0.869102,0.763633
defbb1690b82,0.107461,0.224648,0.873008,0.790977
defbe4fb7ea1,0.111367,0.150430,0.912070,0.748008
defd8ed80709,0.084023,0.158242,0.931602,0.845664
deff3d390a66,0.130898,0.349648,0.900352,0.833945
deff5b456f57,0.111367,0.244180,0.853477,0.740195
df00161a4305,0.095742,0.248086,0.892539,0.787070
df02e188217d,0.099648,0.134805,0.896445,0.798789
df05ace3a9dc,0.126992,0.298867,0.888633,0.935508
df107d9c3a14,0.084023,0.166055,0.876914,0.748008
df111fa53f33,0.173867,0.302773,0.849570,0.833945
df1625486e2b,0.166055,0.240273,0.837852,0.720664
df16677216d4,0.103555,0.134805,0.943320,0.873008
df1721d5fbc4,0.146523,0.232461,0.884727,0.794883
df17721cde5d,0.158242,0.267617,0.837852,0.837852
df194b770c97,0.095742,0.154336,0.888633,0.818320
df1ab503ca86,0.138711,0.185586,0.888633,0.767539
df1ff4e56b11,0.123086,0.294961,0.876914,0.869102
df210e0b1d3d,0.123086,0.209023,0.876914,0.810508
df273ffd8541,0.162148,0.236367,0.814414,0.716758
df2b86387347,0.095742,0.166055,0.876914,0.724570
df319fc97f61,0.033242,0.201211,0.986289,0.915977
df3382079294,0.166055,0.283242,0.845664,0.826133
df36ffec2a4f,0.115273,0.142617,0.904258,0.787070
df3774159972,0.091836,0.181680,0.908164,0.748008
df382b6ad2bb,0.091836,0.220742,0.923789,0.798789
df3b7d1d7941,0.130898,0.181680,0.873008,0.798789
df3bfc36629c,0.084023,0.201211,0.884727,0.837852
df3c4bf51d0c,0.146523,0.248086,0.892539,0.822227
df3c59db5232,0.162148,0.244180,0.830039,0.720664
df3ced8b5400,0.154336,0.228555,0.876914,0.716758
df40499f8cba,0.177773,0.216836,0.798789,0.708945
df4557886e03,0.037148,0.216836,0.931602,0.818320
df463b88ef54,0.084023,0.181680,0.912070,0.818320
df4a0bcde58f,0.076211,0.169961,0.900352,0.790977
df4e271852ea,0.154336,0.134805,0.884727,0.802695
df50dc0430e8,0.103555,0.212930,0.880820,0.861289
df543f2fd5c0,0.076211,0.154336,0.900352,0.830039
df56a03d70db,0.138711,0.107461,0.853477,0.658164
df598847a0a8,0.037148,0.095742,0.951133,0.798789
df5acae02695,0.130898,0.197305,0.849570,0.787070
df5e486af197,0.142617,0.298867,0.912070,0.775352
df5f45033963,0.111367,0.240273,0.908164,0.845664
df6131073344,0.099648,0.142617,0.919883,0.810508
df66df150e95,0.111367,0.251992,0.908164,0.896445
df715a1d7ff6,0.115273,0.240273,0.884727,0.787070
df7179845c37,0.111367,0.205117,0.876914,0.802695
df71e38fbd30,0.068398,0.201211,0.943320,0.798789
df71ec10e4b6,0.041055,0.224648,0.919883,0.779258
df760910eba3,0.169961,0.271523,0.822227,0.833945
df766da5a645,0.146523,0.173867,0.912070,0.732383
df76bc2e7db5,0.072305,0.212930,0.880820,0.826133
df79e3fa9abb,0.130898,0.271523,0.896445,0.802695
df7b04f2b5b6,0.126992,0.185586,0.919883,0.869102
df7b63c7eec5,0.150430,0.201211,0.853477,0.677695
df7b9d16c228,0.091836,0.232461,0.896445,0.767539
df82d168099f,0.150430,0.283242,0.896445,0.779258
df840a7dca25,0.123086,0.271523,0.888633,0.771445
df8a14248944,0.126992,0.259805,0.869102,0.787070
df8a1a17e6c3,0.134805,0.162148,0.912070,0.712852
df8f1a2f3527,0.142617,0.212930,0.900352,0.744102
df91a31d1a2b,0.138711,0.263711,0.896445,0.794883
df950429e882,0.142617,0.216836,0.876914,0.794883
df9a0232288f,0.103555,0.240273,0.939414,0.787070
df9b3a6ce772,0.095742,0.091836,0.939414,0.841758
df9ba7b09d3d,0.146523,0.212930,0.865195,0.751914
df9f6b61c1d1,0.087930,0.115273,0.931602,0.833945
dfa32761cbbf,0.111367,0.205117,0.880820,0.775352
dfa4e4300ba1,0.205117,0.220742,0.810508,0.716758
